record_id,headword_raw,headword_candidate,normalized,language,entry_type,part_of_speech,part_of_speech_raw,gender_or_article_raw,source_marker,source_marker_interpretation,historical_gloss_raw,source_id,source_year,source_url,source_line_start,source_page_approx,ocr_confidence,review_priority,duplicate_headword_pos_count,existing_master,verification_status,human_review_required,notes
kha-n1906-002681,Pyrta shnong,pyrta shnong,pyrta shnong,kha,phrase,verb,v,,,,to cry round the village.,nissor-1906-kha-en,1906,https://archive.org/download/khasienglishdict00singrich/khasienglishdict00singrich_djvu.txt,11512,187,0.975,1,1,no,pending,yes,Automatically extracted from the complete 1906 public-domain OCR. Historical spelling/meaning/POS must be checked against the scan and modern Khasi usage.
kha-n1906-002682,Pyrthat,pyrthat,pyrthat,kha,word,noun,n,u,,,"thunder ; — kaha tied u pyrthat, a clap of thunder.",nissor-1906-kha-en,1906,https://archive.org/download/khasienglishdict00singrich/khasienglishdict00singrich_djvu.txt,11514,187,0.975,1,1,no,pending,yes,Automatically extracted from the complete 1906 public-domain OCR. Historical spelling/meaning/POS must be checked against the scan and modern Khasi usage.
kha-n1906-002683,Pyrthei,pyrthei,pyrthei,kha,word,noun,n,,,,"the world, \_phr. ym don 2^yrtkei=Yevy, exceedingly.]",nissor-1906-kha-en,1906,https://archive.org/download/khasienglishdict00singrich/khasienglishdict00singrich_djvu.txt,11516,187,0.975,1,1,no,pending,yes,Automatically extracted from the complete 1906 public-domain OCR. Historical spelling/meaning/POS must be checked against the scan and modern Khasi usage.
kha-n1906-002684,Pyrthiew,pyrthiew,pyrthiew,kha,word,verb,v,,,,to come out (as an eruptive disease) ; to burst (of roasted grain).,nissor-1906-kha-en,1906,https://archive.org/download/khasienglishdict00singrich/khasienglishdict00singrich_djvu.txt,11518,187,0.975,1,1,no,pending,yes,Automatically extracted from the complete 1906 public-domain OCR. Historical spelling/meaning/POS must be checked against the scan and modern Khasi usage.
kha-n1906-002685,Pyrthuh,pyrthuh,pyrthuh,kha,word,verb,v,,,,"to imitate. Pyrto, V, to cherish a grateful remembrance of. 169 PYRTON RAH *Pyrton, ka^ n. a regiment.",nissor-1906-kha-en,1906,https://archive.org/download/khasienglishdict00singrich/khasienglishdict00singrich_djvu.txt,11521,187,0.975,1,1,no,pending,yes,Automatically extracted from the complete 1906 public-domain OCR. Historical spelling/meaning/POS must be checked against the scan and modern Khasi usage.
kha-n1906-002686,Pyrtung,pyrtung,pyrtung,kha,word,adverb,ad,,,,"bulgingly (as, '* ka doh ka at pijrtung ba dait u dkhevv"").",nissor-1906-kha-en,1906,https://archive.org/download/khasienglishdict00singrich/khasienglishdict00singrich_djvu.txt,11532,187,0.975,1,1,no,pending,yes,Automatically extracted from the complete 1906 public-domain OCR. Historical spelling/meaning/POS must be checked against the scan and modern Khasi usage.
kha-n1906-002687,Pyrtuh,pyrtuh,pyrtuh,kha,word,noun,n,ka,,,"a domestic-poojah of a S'iem (same as "" pai'tuli "").",nissor-1906-kha-en,1906,https://archive.org/download/khasienglishdict00singrich/khasienglishdict00singrich_djvu.txt,11535,187,0.975,1,1,no,pending,yes,Automatically extracted from the complete 1906 public-domain OCR. Historical spelling/meaning/POS must be checked against the scan and modern Khasi usage.
kha-n1906-002688,Pyrwa,pyrwa,pyrwa,kha,word,verb,v,,,,"to care, to be miudful of. E. R — The sixteenth letter in the Khasi Alphabet. Rakaid, «. young, stunted, [as, "" u khynnah ubadang rakdid u shian ba'n dih duma.""] Rakep (bah-), «cjf. awkwardly (carrying a big person on the back, or sticking to another's back), [as, "" u khynnah uba la san ruh u phah bah raktp ha i kmie.""]",nissor-1906-kha-en,1906,https://archive.org/download/khasienglishdict00singrich/khasienglishdict00singrich_djvu.txt,11536,187,0.975,1,1,no,pending,yes,Automatically extracted from the complete 1906 public-domain OCR. Historical spelling/meaning/POS must be checked against the scan and modern Khasi usage.
kha-n1906-002689,Raked,raked,raked,kha,word,adverb,ad,,,,"in ragged or torn clothes, [as, "" ynda shang khldw eh, ki jaifi ki jot raked.^'^",nissor-1906-kha-en,1906,https://archive.org/download/khasienglishdict00singrich/khasienglishdict00singrich_djvu.txt,11550,187,0.975,1,1,no,pending,yes,Automatically extracted from the complete 1906 public-domain OCR. Historical spelling/meaning/POS must be checked against the scan and modern Khasi usage.
kha-n1906-002690,Raken,raken,raken,kha,word,adverb,ad,,,,"waddlingly, (as, "" u iaid raken ba sa tohjdw"").",nissor-1906-kha-en,1906,https://archive.org/download/khasienglishdict00singrich/khasienglishdict00singrich_djvu.txt,11553,187,0.975,1,1,no,pending,yes,Automatically extracted from the complete 1906 public-domain OCR. Historical spelling/meaning/POS must be checked against the scan and modern Khasi usage.
kha-n1906-002691,Rakhe,rakhe,rakhe,kha,word,verb,v,,,,"to observe. V Rakho, u, n. one who tends cattle, a cowherd.",nissor-1906-kha-en,1906,https://archive.org/download/khasienglishdict00singrich/khasienglishdict00singrich_djvu.txt,11554,187,0.975,1,1,no,pending,yes,Automatically extracted from the complete 1906 public-domain OCR. Historical spelling/meaning/POS must be checked against the scan and modern Khasi usage.
kha-n1906-002692,Rakot,rakot,rakot,kha,word,noun,n,ka,*,source-marked-loan-or-foreign,"a rakshasas, — a. voracious, greedy. Raktui, I ad. shabbily, [as, "" ki nongkyndong ki leh raktiii ia lade Raktai, j wat lada ki long ki ba ioh-ba-kot eh ruh.""] 'rad, {ahbrev. of mrad), n. an animal ; abbrev. of "" kynrdd "" (q.v.) .",nissor-1906-kha-en,1906,https://archive.org/download/khasienglishdict00singrich/khasienglishdict00singrich_djvu.txt,11556,187,0.975,1,1,no,pending,yes,Automatically extracted from the complete 1906 public-domain OCR. Historical spelling/meaning/POS must be checked against the scan and modern Khasi usage.
kha-n1906-002693,'rad-bah,'rad-bah,'rad-bah,kha,compound,noun,n,ii,,,a giant.,nissor-1906-kha-en,1906,https://archive.org/download/khasienglishdict00singrich/khasienglishdict00singrich_djvu.txt,11560,187,0.975,1,1,no,pending,yes,Automatically extracted from the complete 1906 public-domain OCR. Historical spelling/meaning/POS must be checked against the scan and modern Khasi usage.
kha-n1906-002694,Radha,radha,radha,kha,word,noun,n,,*,source-marked-loan-or-foreign,"a goose. Rang, V. to cease to rain, to be fine (said of weather), rang, {abbrev. of shynrang), a male. rangbah, u, n. a man, an elder ; — a. grown up. [ImiL rangbah- rangsan.] R'ang, «cZ. with feet entangled in a raised position in such things as a creeper or barbed wire, same as ryang. Rangai, "") ad. with long dishevelled hair, [as, "" u shniuh katai ka Rangei, [■ briow u long uba rangai kum u jong ka dngiem ; kane Rangiep, j ka dieng kaba heh rangai,'""^",nissor-1906-kha-en,1906,https://archive.org/download/khasienglishdict00singrich/khasienglishdict00singrich_djvu.txt,11561,188,0.975,1,1,no,pending,yes,Automatically extracted from the complete 1906 public-domain OCR. Historical spelling/meaning/POS must be checked against the scan and modern Khasi usage.
kha-n1906-002695,Rang-'iar-khad,rang-'iar-khad,rang-'iar-khad,kha,compound,noun,n,u,,,a sacrificial cock.,nissor-1906-kha-en,1906,https://archive.org/download/khasienglishdict00singrich/khasienglishdict00singrich_djvu.txt,11576,188,0.975,1,1,no,pending,yes,Automatically extracted from the complete 1906 public-domain OCR. Historical spelling/meaning/POS must be checked against the scan and modern Khasi usage.
kha-n1906-002696,Rangli,rangli,rangli,kha,word,noun,n,ha,,,"a poor lonely woman. [Imit. ka raugli-ka Juki,] Rah, V. to lift, to carry. * Hindi, 170 RAH-RONG RAMAN",nissor-1906-kha-en,1906,https://archive.org/download/khasienglishdict00singrich/khasienglishdict00singrich_djvu.txt,11578,188,0.975,1,1,no,pending,yes,Automatically extracted from the complete 1906 public-domain OCR. Historical spelling/meaning/POS must be checked against the scan and modern Khasi usage.
kha-n1906-002697,Eah-rong,eah-rong,eah-rong,kha,compound,verb,v,,,,"to carry about as a show ; to expose other's faults, to calumniate. \Jm%t. rah-rong rah-ndm.] Kai, V. to decide, to pass orders. 'rai {ahhrev, of krai), «, n. millet, as u riishan, r««soh, ri^truh.",nissor-1906-kha-en,1906,https://archive.org/download/khasienglishdict00singrich/khasienglishdict00singrich_djvu.txt,11589,188,0.975,1,1,no,pending,yes,Automatically extracted from the complete 1906 public-domain OCR. Historical spelling/meaning/POS must be checked against the scan and modern Khasi usage.
kha-n1906-002698,Kaibi,kaibi,kaibi,kha,word,noun,n,ka,,,"hereditary taint. Raikhoh, a, lean, thin, reduced. Eaiain, a, big and having much foliage (said of a tree). Kai-eh, ka^ n. a waste land covered with thick jungle ; virgin soil- \Imit. rai-eh-rai-dam]",nissor-1906-kha-en,1906,https://archive.org/download/khasienglishdict00singrich/khasienglishdict00singrich_djvu.txt,11596,188,0.975,1,1,no,pending,yes,Automatically extracted from the complete 1906 public-domain OCR. Historical spelling/meaning/POS must be checked against the scan and modern Khasi usage.
kha-n1906-002699,Raiep,raiep,raiep,kha,word,adverb,ad,,,,"like a fool clad in shabby clothes (as, "" balei me ieng raiep hangne ?"")",nissor-1906-kha-en,1906,https://archive.org/download/khasienglishdict00singrich/khasienglishdict00singrich_djvu.txt,11605,188,0.975,1,1,no,pending,yes,Automatically extracted from the complete 1906 public-domain OCR. Historical spelling/meaning/POS must be checked against the scan and modern Khasi usage.
kha-n1906-002700,Rdid,rdid,rdid,kha,word,adjective,a,,,,"stunted, dwarfish, degenerated. Rain, ka^ n. self-respect, honour. Raimaw-raidieng, (her-, phet-), ad. wildly, anywhere and every- where (run), [as, "" ki kynthei tang shu ioh-i ia ki Sik ki her rainidiv-raidieng ^^""l",nissor-1906-kha-en,1906,https://archive.org/download/khasienglishdict00singrich/khasienglishdict00singrich_djvu.txt,11608,188,0.975,1,1,no,pending,yes,Automatically extracted from the complete 1906 public-domain OCR. Historical spelling/meaning/POS must be checked against the scan and modern Khasi usage.
kha-n1906-002701,Raiot,raiot,raiot,kha,word,noun,n,,*,source-marked-loan-or-foreign,"a subject, a rayat.",nissor-1906-kha-en,1906,https://archive.org/download/khasienglishdict00singrich/khasienglishdict00singrich_djvu.txt,11616,188,0.975,1,1,no,pending,yes,Automatically extracted from the complete 1906 public-domain OCR. Historical spelling/meaning/POS must be checked against the scan and modern Khasi usage.
kha-n1906-002702,'raishan,'raishan,'raishan,kha,word,noun,n,u,,,{But. Paspalum Sanguinale) a .species of millet resembling grass.,nissor-1906-kha-en,1906,https://archive.org/download/khasienglishdict00singrich/khasienglishdict00singrich_djvu.txt,11618,188,0.975,1,1,no,pending,yes,Automatically extracted from the complete 1906 public-domain OCR. Historical spelling/meaning/POS must be checked against the scan and modern Khasi usage.
kha-n1906-002703,Hai shilliang,hai shilliang,hai shilliang,kha,phrase,verb,v,,,,to be partial in the decision of a case ; — n. ex parte judgment.,nissor-1906-kha-en,1906,https://archive.org/download/khasienglishdict00singrich/khasienglishdict00singrich_djvu.txt,11621,188,0.975,1,1,no,pending,yes,Automatically extracted from the complete 1906 public-domain OCR. Historical spelling/meaning/POS must be checked against the scan and modern Khasi usage.
kha-n1906-002704,'raisoh,'raisoh,'raisoh,kha,word,noun,n,w,,,Italian millet ; {Bot. Setreria Italica).,nissor-1906-kha-en,1906,https://archive.org/download/khasienglishdict00singrich/khasienglishdict00singrich_djvu.txt,11624,189,0.975,1,1,no,pending,yes,Automatically extracted from the complete 1906 public-domain OCR. Historical spelling/meaning/POS must be checked against the scan and modern Khasi usage.
kha-n1906-002705,Kaitong,kaitong,kaitong,kha,word,noun,n,,,,a j)oor lonely man. [Jmit. raitong rainot.],nissor-1906-kha-en,1906,https://archive.org/download/khasienglishdict00singrich/khasienglishdict00singrich_djvu.txt,11626,189,0.975,1,1,no,pending,yes,Automatically extracted from the complete 1906 public-domain OCR. Historical spelling/meaning/POS must be checked against the scan and modern Khasi usage.
kha-n1906-002706,'raitruh,'raitruh,'raitruh,kha,word,noun,n,u,,,{Bot. Eleusine Coracana) ; (Bengali) ^t?P^1 i a species of millet.,nissor-1906-kha-en,1906,https://archive.org/download/khasienglishdict00singrich/khasienglishdict00singrich_djvu.txt,11628,189,0.975,1,1,no,pending,yes,Automatically extracted from the complete 1906 public-domain OCR. Historical spelling/meaning/POS must be checked against the scan and modern Khasi usage.
kha-n1906-002707,Eaiup,eaiup,eaiup,kha,word,adverb,ad,,,,"reaching down to the ankle (as, "" u phong ka sopti kaba jynsur raiup "").",nissor-1906-kha-en,1906,https://archive.org/download/khasienglishdict00singrich/khasienglishdict00singrich_djvu.txt,11631,189,0.975,1,1,no,pending,yes,Automatically extracted from the complete 1906 public-domain OCR. Historical spelling/meaning/POS must be checked against the scan and modern Khasi usage.
kha-n1906-002708,Eaj,eaj,eaj,kha,word,noun,n,ka,*,source-marked-loan-or-foreign,"jurisdiction, a State— « raj^ the people, the consti- tuency. *llajai, ka, n. a razai, *E;ajinama, n. deed or instrument of compromise.",nissor-1906-kha-en,1906,https://archive.org/download/khasienglishdict00singrich/khasienglishdict00singrich_djvu.txt,11634,189,0.975,1,1,no,pending,yes,Automatically extracted from the complete 1906 public-domain OCR. Historical spelling/meaning/POS must be checked against the scan and modern Khasi usage.
kha-n1906-002709,Ptajon,ptajon,ptajon,kha,word,noun,n,ka,*,source-marked-loan-or-foreign,"resin (Hind, dhooh).",nissor-1906-kha-en,1906,https://archive.org/download/khasienglishdict00singrich/khasienglishdict00singrich_djvu.txt,11641,189,0.975,1,1,no,pending,yes,Automatically extracted from the complete 1906 public-domain OCR. Historical spelling/meaning/POS must be checked against the scan and modern Khasi usage.
kha-n1906-002710,Ilam,ilam,ilam,kha,word,noun,n,ka,,,a debt.,nissor-1906-kha-en,1906,https://archive.org/download/khasienglishdict00singrich/khasienglishdict00singrich_djvu.txt,11643,189,0.975,1,1,no,pending,yes,Automatically extracted from the complete 1906 public-domain OCR. Historical spelling/meaning/POS must be checked against the scan and modern Khasi usage.
kha-n1906-002711,Ham,ham,ham,kha,word,noun,n,ka,,,"a jungle which has been cleared torjhnm cultivation. Ram^n, ad. fiercely (like a tiger), [as, "" nga ioh-i ia u khla uba heh ramd?i.^'^ » Hindi, 171 RAM-EW RENG-'MAT E.am-ew, ka, n. tlic goddess of earth, the ground ; terra firma.",nissor-1906-kha-en,1906,https://archive.org/download/khasienglishdict00singrich/khasienglishdict00singrich_djvu.txt,11645,189,0.975,1,1,no,pending,yes,Automatically extracted from the complete 1906 public-domain OCR. Historical spelling/meaning/POS must be checked against the scan and modern Khasi usage.
kha-n1906-002712,Ramhah,ramhah,ramhah,kha,word,noun,n,u,,,a g-iant.,nissor-1906-kha-en,1906,https://archive.org/download/khasienglishdict00singrich/khasienglishdict00singrich_djvu.txt,11658,189,0.975,1,1,no,pending,yes,Automatically extracted from the complete 1906 public-domain OCR. Historical spelling/meaning/POS must be checked against the scan and modern Khasi usage.
kha-n1906-002713,Eam-ia,eam-ia,eam-ia,kha,compound,noun,n,ka,,,"dream, illusion; hallucination, — krenram-ia, to speak as in a dream ; to he under a hallucination.",nissor-1906-kha-en,1906,https://archive.org/download/khasienglishdict00singrich/khasienglishdict00singrich_djvu.txt,11659,189,0.975,1,1,no,pending,yes,Automatically extracted from the complete 1906 public-domain OCR. Historical spelling/meaning/POS must be checked against the scan and modern Khasi usage.
kha-n1906-002714,Bam-shangki,bam-shangki,bam-shangki,kha,compound,noun,n,ka,,,an old fashioned gun used by the Khasis long ago ; a jingal.,nissor-1906-kha-en,1906,https://archive.org/download/khasienglishdict00singrich/khasienglishdict00singrich_djvu.txt,11662,189,0.975,1,1,no,pending,yes,Automatically extracted from the complete 1906 public-domain OCR. Historical spelling/meaning/POS must be checked against the scan and modern Khasi usage.
kha-n1906-002715,Eam-shandi,eam-shandi,eam-shandi,kha,compound,noun,n,ka,,,"the goddess who inspires the people when. engaging in any dangerous undertaking as in a battle. Ran, V. to contract, to shrivel, to shrink.",nissor-1906-kha-en,1906,https://archive.org/download/khasienglishdict00singrich/khasienglishdict00singrich_djvu.txt,11665,189,0.975,1,1,no,pending,yes,Automatically extracted from the complete 1906 public-domain OCR. Historical spelling/meaning/POS must be checked against the scan and modern Khasi usage.
kha-n1906-002716,Eanda,eanda,eanda,kha,word,noun,n,ka,,,a plane.,nissor-1906-kha-en,1906,https://archive.org/download/khasienglishdict00singrich/khasienglishdict00singrich_djvu.txt,11669,189,0.975,1,1,no,pending,yes,Automatically extracted from the complete 1906 public-domain OCR. Historical spelling/meaning/POS must be checked against the scan and modern Khasi usage.
kha-n1906-002717,Eanaiil,eanaiil,eanaiil,kha,word,adverb,ad,,,,"having plenty of foliage, [as, "" ka don kawei ka dieng^ kaba ranain hsirnd surok.""]",nissor-1906-kha-en,1906,https://archive.org/download/khasienglishdict00singrich/khasienglishdict00singrich_djvu.txt,11670,189,0.975,1,1,no,pending,yes,Automatically extracted from the complete 1906 public-domain OCR. Historical spelling/meaning/POS must be checked against the scan and modern Khasi usage.
kha-n1906-002718,Ranap,ranap,ranap,kha,word,noun,n,ka,,,the slope of a hill.,nissor-1906-kha-en,1906,https://archive.org/download/khasienglishdict00singrich/khasienglishdict00singrich_djvu.txt,11673,189,0.975,1,1,no,pending,yes,Automatically extracted from the complete 1906 public-domain OCR. Historical spelling/meaning/POS must be checked against the scan and modern Khasi usage.
kha-n1906-002719,Rani,rani,rani,kha,word,noun,n,ka,,,"a reward given to the discoverer of a lost article, 'rap, 1. (abbrev. of iarap), v. to help ; 2. {abbrev. of "" trdp ""); — ka^ n. a Khasi circular flat leaf umbrella.",nissor-1906-kha-en,1906,https://archive.org/download/khasienglishdict00singrich/khasienglishdict00singrich_djvu.txt,11675,189,0.975,1,1,no,pending,yes,Automatically extracted from the complete 1906 public-domain OCR. Historical spelling/meaning/POS must be checked against the scan and modern Khasi usage.
kha-n1906-002720,Rapiej,rapiej,rapiej,kha,word,adverb,ad,,,,"as if pressed with a heavy load on the back, [as, '* nga iashem ia u ba u kit rapiej la u phan shi byrni.""]",nissor-1906-kha-en,1906,https://archive.org/download/khasienglishdict00singrich/khasienglishdict00singrich_djvu.txt,11679,190,0.975,1,1,no,pending,yes,Automatically extracted from the complete 1906 public-domain OCR. Historical spelling/meaning/POS must be checked against the scan and modern Khasi usage.
kha-n1906-002721,Rashi,rashi,rashi,kha,word,noun,n,ka,*,source-marked-loan-or-foreign,a sickle.,nissor-1906-kha-en,1906,https://archive.org/download/khasienglishdict00singrich/khasienglishdict00singrich_djvu.txt,11682,190,0.975,1,1,no,pending,yes,Automatically extracted from the complete 1906 public-domain OCR. Historical spelling/meaning/POS must be checked against the scan and modern Khasi usage.
kha-n1906-002722,Rashing,rashing,rashing,kha,word,noun,n,ka,,,"a slope, a side of precipice.",nissor-1906-kha-en,1906,https://archive.org/download/khasienglishdict00singrich/khasienglishdict00singrich_djvu.txt,11683,190,0.975,1,1,no,pending,yes,Automatically extracted from the complete 1906 public-domain OCR. Historical spelling/meaning/POS must be checked against the scan and modern Khasi usage.
kha-n1906-002723,Rasong,rasong,rasong,kha,word,noun,n,ka,,,"great good fortune ; the goddess of good luck. Rat, '0. to up-root. [Imit. rat-thiew.]",nissor-1906-kha-en,1906,https://archive.org/download/khasienglishdict00singrich/khasienglishdict00singrich_djvu.txt,11684,190,0.975,1,1,no,pending,yes,Automatically extracted from the complete 1906 public-domain OCR. Historical spelling/meaning/POS must be checked against the scan and modern Khasi usage.
kha-n1906-002724,Ratap,ratap,ratap,kha,word,noun,n,ka,,,"a piece of plaited bamboo work to protect the body from the impact of a load when carrying it ; a trap. Rat-da, ^/zr. used with yn or ym ; to denote conditional possibility ; as, "" u'n ra^f c^^ lei lada phi leit "" ; "" ym rat da lah batai ia kane.""",nissor-1906-kha-en,1906,https://archive.org/download/khasienglishdict00singrich/khasienglishdict00singrich_djvu.txt,11686,190,0.975,1,1,no,pending,yes,Automatically extracted from the complete 1906 public-domain OCR. Historical spelling/meaning/POS must be checked against the scan and modern Khasi usage.
kha-n1906-002725,Rati,rati,rati,kha,word,noun,n,,,,a small seed used for weighing gold and silver ; a very small quantity.,nissor-1906-kha-en,1906,https://archive.org/download/khasienglishdict00singrich/khasienglishdict00singrich_djvu.txt,11695,190,0.975,1,1,no,pending,yes,Automatically extracted from the complete 1906 public-domain OCR. Historical spelling/meaning/POS must be checked against the scan and modern Khasi usage.
kha-n1906-002726,Rdong,rdong,rdong,kha,word,adverb,ad,,,,"in an arched position, as a cat does before springing on a rat.",nissor-1906-kha-en,1906,https://archive.org/download/khasienglishdict00singrich/khasienglishdict00singrich_djvu.txt,11698,190,0.975,1,1,no,pending,yes,Automatically extracted from the complete 1906 public-domain OCR. Historical spelling/meaning/POS must be checked against the scan and modern Khasi usage.
kha-n1906-002727,Red,red,red,kha,word,noun,n,w,,,"a fabulous sea-monster, a brave or daring fellow. R'e, ai. full (as, "" nga sngewdap ka kpoh r'e ba nga bam soh- phlang "") ; puffed up (belly) ; same as rye.",nissor-1906-kha-en,1906,https://archive.org/download/khasienglishdict00singrich/khasienglishdict00singrich_djvu.txt,11701,190,0.975,1,1,no,pending,yes,Automatically extracted from the complete 1906 public-domain OCR. Historical spelling/meaning/POS must be checked against the scan and modern Khasi usage.
kha-n1906-002728,R'eng,r'eng,r'eng,kha,word,adverb,ad,,,,"raised by a prop on one side, (as, "" ka kpoh ka long kum- no re r'eng "") ; same as ryeng.",nissor-1906-kha-en,1906,https://archive.org/download/khasienglishdict00singrich/khasienglishdict00singrich_djvu.txt,11705,190,0.975,1,1,no,pending,yes,Automatically extracted from the complete 1906 public-domain OCR. Historical spelling/meaning/POS must be checked against the scan and modern Khasi usage.
kha-n1906-002729,Reng,reng,reng,kha,word,noun,n,ka,,,"a horn, an antler.",nissor-1906-kha-en,1906,https://archive.org/download/khasienglishdict00singrich/khasienglishdict00singrich_djvu.txt,11708,190,0.975,1,1,no,pending,yes,Automatically extracted from the complete 1906 public-domain OCR. Historical spelling/meaning/POS must be checked against the scan and modern Khasi usage.
kha-n1906-002730,Reng-ngap,reng-ngap,reng-ngap,kha,compound,noun,n,ka,,,the cheek-bone.,nissor-1906-kha-en,1906,https://archive.org/download/khasienglishdict00singrich/khasienglishdict00singrich_djvu.txt,11709,190,0.975,1,1,no,pending,yes,Automatically extracted from the complete 1906 public-domain OCR. Historical spelling/meaning/POS must be checked against the scan and modern Khasi usage.
kha-n1906-002731,Beng-'mat,beng-'mat,beng-'mat,kha,compound,noun,n,ka,,,"the eyebrow. * Hiudi. 172 REM RIAT Rem, V. to be defeated, to be guilty ; t3 be expensive, to get offend- ed ; highly priced, — a. dear.",nissor-1906-kha-en,1906,https://archive.org/download/khasienglishdict00singrich/khasienglishdict00singrich_djvu.txt,11710,190,0.975,1,1,no,pending,yes,Automatically extracted from the complete 1906 public-domain OCR. Historical spelling/meaning/POS must be checked against the scan and modern Khasi usage.
kha-n1906-002732,Beit-shdn,beit-shdn,beit-shdn,kha,compound,noun,n,u,,,a very hard and durable wood used for posts.,nissor-1906-kha-en,1906,https://archive.org/download/khasienglishdict00singrich/khasienglishdict00singrich_djvu.txt,11722,190,0.975,1,1,no,pending,yes,Automatically extracted from the complete 1906 public-domain OCR. Historical spelling/meaning/POS must be checked against the scan and modern Khasi usage.
kha-n1906-002733,Ken,ken,ken,kha,word,noun,n,u,,,"a sea-monster. E-ep, V. to cultivate, to plant. [Imit. rep-riang.]",nissor-1906-kha-en,1906,https://archive.org/download/khasienglishdict00singrich/khasienglishdict00singrich_djvu.txt,11724,190,0.975,1,1,no,pending,yes,Automatically extracted from the complete 1906 public-domain OCR. Historical spelling/meaning/POS must be checked against the scan and modern Khasi usage.
kha-n1906-002734,E-evv,e-evv,e-evv,kha,compound,noun,n,ka,,,"honeycomb ; — a. brittle, weak — said of wood only. llnga, ti, n. charcoal. Rngat, V. to be dried up and evaporated. Engai (ha-), n. an illusion or dream, hallucination.",nissor-1906-kha-en,1906,https://archive.org/download/khasienglishdict00singrich/khasienglishdict00singrich_djvu.txt,11728,190,0.975,1,1,no,pending,yes,Automatically extracted from the complete 1906 public-domain OCR. Historical spelling/meaning/POS must be checked against the scan and modern Khasi usage.
kha-n1906-002735,Engain,engain,engain,kha,word,adverb,ad,,,,"holding fast (of a bite) ; [as, "" u ksew u am rvgain na ka ryndang u masi.""] Engaifi-rngain (iong-), ad. as black as coal.",nissor-1906-kha-en,1906,https://archive.org/download/khasienglishdict00singrich/khasienglishdict00singrich_djvu.txt,11736,191,0.975,1,1,no,pending,yes,Automatically extracted from the complete 1906 public-domain OCR. Historical spelling/meaning/POS must be checked against the scan and modern Khasi usage.
kha-n1906-002736,Engaw,engaw,engaw,kha,word,verb,v,,,,to cease raining for a time.,nissor-1906-kha-en,1906,https://archive.org/download/khasienglishdict00singrich/khasienglishdict00singrich_djvu.txt,11741,191,0.975,1,1,no,pending,yes,Automatically extracted from the complete 1906 public-domain OCR. Historical spelling/meaning/POS must be checked against the scan and modern Khasi usage.
kha-n1906-002737,Engiew,engiew,engiew,kha,word,noun,n,ka,,,"luck ; individuality ; essence of humanity ; spirit. [Imit. rngiew-rw^ang.] Ehang, "") ad. disappointed, (as, "" ki briow ki la lah ioh, phi phi Eheng, J dang ap rhang hangne ! ""). Ehah, ?;. to be envious ; to meddle. [Imit. rhah-rhing.]",nissor-1906-kha-en,1906,https://archive.org/download/khasienglishdict00singrich/khasienglishdict00singrich_djvu.txt,11743,191,0.975,1,1,no,pending,yes,Automatically extracted from the complete 1906 public-domain OCR. Historical spelling/meaning/POS must be checked against the scan and modern Khasi usage.
kha-n1906-002738,Ehem,ehem,ehem,kha,word,adjective,a,,,,"glowing, burning. Ehew, (duna-), ad. conspicuously or markedly (less or short of), [as, "" ei ba bam ba duna rhew u k^k kumne ? ""] Ehong, (ap-), ad. agape ; — (pei-), having a small aperture;- eagerly.",nissor-1906-kha-en,1906,https://archive.org/download/khasienglishdict00singrich/khasienglishdict00singrich_djvu.txt,11750,191,0.975,1,1,no,pending,yes,Automatically extracted from the complete 1906 public-domain OCR. Historical spelling/meaning/POS must be checked against the scan and modern Khasi usage.
kha-n1906-002739,Ehing,ehing,ehing,kha,word,adverb,ad,,,,"persistently, (as, "" balei phi shiin rhing ia nga ? "").",nissor-1906-kha-en,1906,https://archive.org/download/khasienglishdict00singrich/khasienglishdict00singrich_djvu.txt,11758,191,0.975,1,1,no,pending,yes,Automatically extracted from the complete 1906 public-domain OCR. Historical spelling/meaning/POS must be checked against the scan and modern Khasi usage.
kha-n1906-002740,Ehuin-rhuin,ehuin-rhuin,ehuin-rhuin,kha,compound,adverb,ad,,,,"very (red or glowing), [as, ""u sohphi uba saw Q'^l^ml-rhuln.'""^^ Ei, V. to keep, to take care of ; — ka, n. a country, a province ; — u, n. a kidney bean, asparagus, 'ri {ahbrev. of thri), w, n. a cane, a bamboo tie.",nissor-1906-kha-en,1906,https://archive.org/download/khasienglishdict00singrich/khasienglishdict00singrich_djvu.txt,11759,191,0.975,1,1,no,pending,yes,Automatically extracted from the complete 1906 public-domain OCR. Historical spelling/meaning/POS must be checked against the scan and modern Khasi usage.
kha-n1906-002741,Eiang,eiang,eiang,kha,word,adverb,ad,,,,"in order, in a row, [as, "" ki huh riang ki ben ba'n shong kibriew.""]",nissor-1906-kha-en,1906,https://archive.org/download/khasienglishdict00singrich/khasienglishdict00singrich_djvu.txt,11767,191,0.975,1,1,no,pending,yes,Automatically extracted from the complete 1906 public-domain OCR. Historical spelling/meaning/POS must be checked against the scan and modern Khasi usage.
